Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
45 4950.50 810.60 99.572483 72.4777 0 11.908 0.168259 0 0.509088 0 0.0188717 0 0 0.424613 3.65167 4.70849 0 6.1333 0 0
44 5000.00 811.60 99.559688 72.4742 0 11.9096 0.167724 0 0.509654 0 0.0188741 0 0 0.424668 3.65214 4.70909 0 6.13409 0
48 4851.50 807.40 99.418248 72.4348 0 11.9265 0.169964 0 0.508578 0 0.018901 0 0 0.425272 3.65734 4.71579 0 6.14281 0
47 4802.00 809.30 99.874956 72.5609 0 11.872 0.168976 0 0.506443 0 0.0188145 0 0 0.423327 3.64061 4.69423 0 6.11472 0
46 4950.50 809.60 99.421049 72.4357 0 11.9262 0.16878 0 0.509625 0 0.0189004 0 0 0.42526 3.65723 4.71566 0 6.14264 0
45 5000.00 810.60 99.408490 72.4323 0 11.9277 0.168242 0 0.510192 0 0.0189028 0 0 0.425314 3.6577 4.71625 0 6.14342 0
49 4851.50 806.40 99.266615 72.3927 0 11.9447 0.170493 0 0.509113 0 0.0189298 0 0 0.425921 3.66292 4.72299 0 6.1522 0
49 4901.00 805.50 98.965701 72.3088 0 11.981 0.170957 0 0.51071 0 0.0189874 0 0 0.427216 3.67406 4.73736 0 6.1709 0
48 4802.00 808.30 99.722407 72.5189 0 11.8901 0.169501 0 0.506977 0 0.0188433 0 0 0.423975 3.64618 4.70141 0 6.12408 0
46 5000.00 809.60 99.257521 72.3903 0 11.9458 0.168763 0 0.510731 0 0.0189316 0 0 0.42596 3.66326 4.72343 0 6.15276 0
48 4950.50 807.60 99.118871 72.3516 0 11.9625 0.169828 0 0.510698 0 0.0189581 0 0 0.426556 3.66838 4.73003 0 6.16137 0
50 4851.50 805.40 99.115212 72.3505 0 11.963 0.171025 0 0.509646 0 0.0189588 0 0 0.426572 3.66852 4.73021 0 6.1616 00
47 5000.00 808.60 99.106781 72.3483 0 11.964 0.169285 0 0.511268 0 0.0189604 0 0 0.426608 3.66883 4.73061 0 6.16212 0
49 4950.50 806.60 98.968126 72.3095 0 11.9808 0.170356 0 0.511234 0 0.0189869 0 0 0.427206 3.67397 4.73724 0 6.17075 0
51 4901.00 803.50 98.664471 72.2242 0 12.0176 0.172026 0 0.511777 0 0.0190454 0 0 0.428521 3.68528 4.75182 0 6.18974 0
50 4802.00 806.30 99.418008 72.4347 0 11.9265 0.170558 0 0.508045 0 0.018901 0 0 0.425273 3.65735 4.7158 0 6.14283 00
50 4950.50 805.60 98.817609 72.2673 0 11.999 0.170886 0 0.511769 0 0.0190159 0 0 0.427857 3.67957 4.74446 0 6.18015 0
52 4851.50 803.40 98.813096 72.2659 0 11.9996 0.172095 0 0.510712 0 0.0190167 0 0 0.427876 3.67974 4.74467 0 6.18043 0
49 5000.00 806.60 98.805985 72.2641 0 12.0004 0.170337 0 0.512342 0 0.0190181 0 0 0.427907 3.68 4.74501 0 6.18088 03 0
51 4950.50 804.60 98.667319 72.225 0 12.0173 0.171419 0 0.512304 0 0.0190448 0 0 0.428508 3.68517 4.75168 0 6.18957 0
52 4950.50 803.60 98.517258 72.1827 0 12.0356 0.171954 0 0.512838 0 0.0190738 0 0 0.429161 3.69079 4.75892 0 6.19899 0
53 4901.00 801.50 98.364153 72.1393 0 12.0543 0.173104 0 0.512842 0 0.0191035 0 0 0.429829 3.69653 4.76633 0 6.20864 0
53 4950.50 802.60 98.367422 72.1403 0 12.0539 0.172491 0 0.513371 0 0.0191029 0 0 0.429815 3.69641 4.76617 0 6.20844 0
52 5000.00 803.60 98.356492 72.1373 0 12.0553 0.171933 0 0.513947 0 0.019105 0 0 0.429863 3.69682 4.7667 0 6.20913 0
54 4950.50 801.60 98.217813 72.0978 0 12.0723 0.173031 0 0.513904 0 0.019132 0 0 0.430469 3.70204 4.77343 0 6.21789 00
53 4802.00 803.30 98.963147 72.3079 0 11.9814 0.172163 0 0.509642 0 0.0189879 0 0 0.427227 3.67416 4.73748 0 6.17106 0
53 5000.00 802.60 98.207113 72.0948 0 12.0736 0.17247 0 0.514481 0 0.0191341 0 0 0.430516 3.70244 4.77395 0 6.21857 0
55 4950.50 800.60 98.068430 72.0553 0 12.0907 0.173573 0 0.514436 0 0.0191611 0 0 0.431125 3.70768 4.7807 0 6.22736 0
54 4802.00 802.30 98.811988 72.2655 0 11.9997 0.172702 0 0.510173 0 0.0190169 0 0 0.427881 3.67978 4.74472 0 6.1805 0
54 5000.00 801.60 98.057960 72.0524 0 12.092 0.173009 0 0.515015 0 0.0191632 0 0 0.431171 3.70807 4.78121 0 6.22803 0
56 4851.50 799.40 98.211611 72.0959 0 12.073 0.174265 0 0.512835 0 0.0191332 0 0 0.430497 3.70227 4.77373 0 6.21829 00
55 4802.00 801.30 98.661059 72.2231 0 12.018 0.173244 0 0.510704 0 0.019046 0 0 0.428536 3.68541 4.75198 0 6.18996 0
55 5000.00 800.60 97.909030 72.0098 0 12.1104 0.173551 0 0.515548 0 0.0191923 0 0 0.431827 3.71371 4.78848 0 6.2375 0
57 4901.00 797.50 97.766236 71.9688 0 12.128 0.175291 0 0.514963 0 0.0192203 0 0 0.432458 3.71914 4.79548 0 6.24661 00
56 4802.00 800.30 98.510359 72.1806 0 12.0364 0.173789 0 0.511233 0 0.0190752 0 0 0.429191 3.69104 4.75925 0 6.19943 0
56 5000.00 799.60 97.760325 71.9672 0 12.1288 0.174095 0 0.51608 0 0.0192215 0 0 0.432484 3.71936 4.79577 0 6.24699 0
58 4950.50 797.60 97.621630 71.9273 0 12.146 0.175215 0 0.516028 0 0.0192488 0 0 0.433098 3.72465 4.80258 0 6.25587 0
57 4802.00 799.30 98.359888 72.138 0 12.0548 0.174336 0 0.511763 0 0.0191043 0 0 0.429848 3.69669 4.76653 0 6.20891 0
57 5000.00 798.60 97.611843 71.9246 0 12.1472 0.174642 0 0.516611 0 0.0192507 0 0 0.433142 3.72502 4.80306 0 6.25649 0
59 4901.00 795.50 97.468629 71.8832 0 12.1651 0.176399 0 0.51602 0 0.019279 0 0 0.433778 3.73049 4.81012 0 6.26569 0
59 4950.50 796.60 97.473145 71.8845 0 12.1645 0.175767 0 0.516558 0 0.0192781 0 0 0.433758 3.73032 4.8099 0 6.2654 0
58 5000.00 797.60 97.463585 71.8818 0 12.1657 0.175191 0 0.517142 0 0.01928 0 0 0.433801 3.73069 4.81037 0 6.26601 0 0
60 4901.00 794.50 97.320161 71.8402 0 12.1836 0.176957 0 0.516547 0 0.0193084 0 0 0.43444 3.73618 4.81746 0 6.27524 0
60 4950.50 795.60 97.324883 71.8417 0 12.183 0.176321 0 0.517087 0 0.0193075 0 0 0.434419 3.736 4.81722 0 6.27494 0
59 5000.00 796.60 97.315549 71.839 0 12.1842 0.175742 0 0.517672 0 0.0193094 0 0 0.434461 3.73636 4.81769 0 6.27554 0
59 4802.00 797.30 98.059630 72.0526 0 12.0918 0.175437 0 0.512819 0 0.0191628 0 0 0.431164 3.70801 4.78113 0 6.22792 0
61 4901.00 793.50 97.171917 71.7972 0 12.2022 0.177518 0 0.517074 0 0.0193379 0 0 0.435103 3.74188 4.82481 0 6.28482 0
61 4950.50 794.60 97.176843 71.7987 0 12.2016 0.176878 0 0.517615 0 0.0193369 0 0 0.435081 3.74169 4.82456 0 6.2845 0
