Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
18 6900.00 1051.00 10.053577 18.6375 3.50486 12.293 36.2641 0 4.83165 0 13.1758 0 0 10.8824 0.410685 0 0 0 0
39 7500.00 1114.00 4.708411 0 1.79998 10.6714 62.3725 0 8.64571 0.00400792 16.5064 0 0 0 0 0 0 0 0
19 6700.00 1054.00 9.224935 16.391 3.4491 12.19 39.1269 0 5.13788 0 13.6558 0 0 9.70709 0.3422 0 0 0 0
9 4100.00 1024.00 15.043387 29.3765 1.79292 21.83 26.4384 0 2.8082 0 7.84247 0 0 7.67462 2.19671 0.0401802 0 0 0
19 5700.00 1054.00 7.719403 11.2957 2.84129 13.4545 46.3929 0 5.70109 0 14.3489 0 0 5.50832 0.450914 0.00643455 0 0 0
17 4900.00 1048.00 8.625057 16.0634 1.68941 16.8873 42.2604 0 4.9072 0 12.3932 0 0 4.67991 1.0993 0.019885 0 0 0
19 5300.00 1054.00 7.244380 9.82249 2.18124 14.0971 49.2543 0 5.89883 0 14.5555 0 0 3.61682 0.563842 0.00974952 0 0 0
39 7300.00 1114.00 4.680625 0 1.63951 10.66 62.3961 0 8.65519 0.00107092 16.6482 0 0 0 0 0 0 0 0
37 7100.00 1108.00 4.800150 0 1.85161 10.6233 62.425 0 8.44499 0.00423131 16.6509 0 0 0 0 0 0 0 0
19 5500.00 1054.00 7.490445 10.6016 2.53508 13.8224 47.7305 0 5.78984 0 14.4198 0 0 4.58004 0.512477 0.00824869 0 0 0
18 5100.00 1051.00 7.942505 13.249 1.90838 15.6511 45.4131 0 5.35543 0 13.3591 0 0 4.1885 0.860019 0.0154094 0 0 0
10 4700.00 1027.00 14.841230 29.2434 1.6946 21.7734 26.67 0 2.93915 0 7.88251 0 0 7.52863 2.22655 0.0417695 0 0 0
19 5900.00 1054.00 7.928938 11.9114 3.10179 12.9823 45.2278 0 5.63218 0 14.3456 0 0 6.41762 0.377085 0.00423297 0 0 0
40 7500.00 1117.00 4.634102 0 1.61268 10.6849 62.367 0 8.75781 0.00095909 16.5767 0 0 0 0 0 0 0 0
19 6900.00 1054.00 9.635659 17.6998 3.43275 12.2302 37.5295 0 4.99302 0 13.3757 0 0 10.354 0.385086 0 0 0 0
11 4500.00 1030.00 13.640786 27.628 1.5643 21.2576 28.6126 0 3.14781 0 8.46116 0 0 7.2288 2.06176 0.0380157 0 0 0
9 4300.00 1024.00 15.298568 29.7154 1.79442 21.9305 26.0565 0 2.79461 0 7.72084 0 0 7.70236 2.24388 0.0414915 0 0 0
20 5700.00 1057.00 6.764814 6.52417 2.89502 11.7289 52.2601 0 6.43757 0 15.9324 0 0 4.09988 0.121524 0.000371295 0 0 0
20 5300.00 1057.00 6.277328 4.4675 2.09442 12.3321 56.0888 0 6.73648 0 16.3025 0 0 1.7321 0.241909 0.00409866 0 0 0
20 6700.00 1057.00 8.792876 15.2383 3.35033 12.1151 40.6956 0 5.33821 0 13.9042 0 0 9.04424 0.31401 0 0 0 0
38 7100.00 1111.00 4.726707 0 1.66608 10.6349 62.4245 0 8.55332 0.00117216 16.72 0 0 0 0 0 0 0 0
10 4100.00 1027.00 14.097125 28.1851 1.68164 21.4446 27.886 0 2.98551 0 8.26797 0 0 7.42655 2.08477 0.0378831 0 0 0
20 5500.00 1057.00 6.529829 5.56294 2.52564 12.089 54.0383 0 6.57236 0 16.0741 0 0 2.94735 0.18793 0.00241585 0 0 0
19 5100.00 1054.00 6.982975 8.94584 1.77728 14.2932 50.9844 0 6.02916 0 14.7535 0 0 2.5983 0.607253 0.0110129 0 0 0
20 6900.00 1057.00 9.208891 16.6594 3.34883 12.1623 38.9371 0 5.17387 0 13.5975 0 0 9.76308 0.357888 0 0 0 0
40 7300.00 1117.00 4.609322 0 1.56477 10.6254 62.4444 0 8.7157 0 16.6497 0 0 0 0 0 0 0 0
20 5900.00 1057.00 7.136393 8.34364 3.09799 11.7854 49.6664 0 6.19386 0 15.4921 0 0 5.2778 0.142758 0 0 0 0
18 4900.00 1051.00 7.683892 12.5064 1.59939 15.7333 46.8335 0 5.45527 0 13.5545 0 0 3.42297 0.878593 0.0159881 0 0 0
21 6700.00 1060.00 8.351538 13.9446 3.23394 12.0323 42.4618 0 5.56533 0 14.1837 0 0 8.2946 0.283641 0 0 0 0
