System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
24 10000.00 1249.25 98.050148 1.0000000000000000 1.000000 -1176743.438483 298.543556 39.042011 154.843688 -245.796659 5074.002017 -6.699 -6.699 2.511401 0.000000 1.082 n/a n/a
24 16000.00 1420.35 100.084132 0.9994671516653245 0.999548 -1150328.456572 300.878234 36.876078 155.436232 -166.518068 3531.417445 -4.765 -4.765 2.713848 3.197256 0.925 n/a n/a
25 7000.00 893.25 105.781415 0.9998787931865368 0.999920 -1393760.431080 290.173710 46.445312 146.540750 -430.797493 5716.501835 -12.660 -12.660 2.277454 3.439675 4.554 n/a n/a
22 2005.00 1190.15 96.374956 0.9991776028980881 0.993092 -1212104.935452 296.498920 41.096817 151.175839 -400.942518 5335.085368 -8.278 -8.278 2.359442 0.279170 1.155 n/a n/a
25 2090.00 973.55 99.536743 0.9999721428901355 0.999986 -1306120.358856 286.172042 44.269448 143.980986 -389.472595 5170.571297 -11.549 -11.549 2.248398 4.634998 3.433 n/a n/a
20 10000.00 1172.85 100.121848 0.9997866600540204 0.999836 -1221066.633478 294.683296 39.647938 149.578479 -268.538156 5018.663400 -7.592 -7.592 2.525147 3.289442 1.893 n/a n/a
20 7030.00 1159.45 103.040939 0.9999136705062407 0.999933 -1258542.708289 293.030531 40.405574 151.174029 -265.667251 4233.409931 -8.057 -8.057 2.550117 3.286589 2.343 n/a n/a
25 16000.00 1420.45 100.084132 0.9996414239267820 0.999696 -1150304.770223 300.892220 36.877088 155.442897 -166.531441 3531.651703 -4.764 -4.764 2.713845 3.197213 0.924 n/a n/a
26 7000.00 893.35 105.781415 0.9999003831433900 0.999934 -1393745.017044 290.186924 46.445967 146.542371 -430.793612 5716.528609 -12.659 -12.659 2.277439 3.439549 4.553 n/a n/a
23 2005.00 1187.15 96.374956 0.9992168037791034 0.993434 -1212559.416747 296.188014 41.072486 151.167366 -395.203048 5326.377548 -8.315 -8.315 2.360120 0.279866 1.164 n/a n/a
25 10000.00 1249.15 98.050148 0.9998112456154726 0.999853 -1176766.338658 298.528514 39.040759 154.836397 -245.780529 5073.749549 -6.700 -6.700 2.511377 3.221611 1.082 n/a n/a
26 2090.00 973.65 99.536743 0.9999879677567434 0.999994 -1306105.288128 286.184130 44.269978 143.982373 -389.467877 5170.642622 -11.545 -11.545 2.248389 4.635034 3.433 n/a n/a
21 7030.00 1159.55 103.040939 1.0000000000000000 1.000000 -1258524.416568 293.043298 40.406365 151.177268 -265.672873 4233.526638 -8.056 -8.056 2.550116 0.000000 2.342 n/a n/a
24 2005.00 1184.15 96.374956 0.9992561012920147 0.993775 -1213013.870989 295.876488 41.048188 151.158813 -389.482652 5317.624740 -8.353 -8.353 2.360799 0.280567 1.174 n/a n/a
27 2090.00 973.75 99.536743 1.0000000000000000 1.000000 -1306090.378451 286.196088 44.270505 143.983571 -389.462744 5170.696847 -11.541 -11.541 2.248376 0.000000 3.432 n/a n/a
21 10000.00 1172.95 100.121848 0.9999045767253453 0.999927 -1221047.313368 294.696657 39.648899 149.582849 -268.545513 5018.837286 -7.591 -7.591 2.525155 3.289373 1.893 n/a n/a
26 10000.00 1249.55 98.050148 1.0000000000000000 1.000000 -1176696.985316 298.574066 39.043533 154.844091 -245.789394 5074.002017 -6.695 -6.695 2.511303 0.000000 1.081 n/a n/a
27 7000.00 893.45 105.781415 0.9999219788941693 0.999948 -1393729.602636 290.200138 46.446622 146.543991 -430.789732 5716.555392 -12.658 -12.658 2.277423 3.439423 4.553 n/a n/a
25 2005.00 1181.15 96.374956 0.9992954942229227 0.994116 -1213468.297852 295.564339 41.023923 151.150179 -383.781700 5308.826994 -8.391 -8.391 2.361478 0.281272 1.183 n/a n/a
22 10000.00 1173.05 100.121848 1.0000000000000000 1.000000 -1221028.824593 294.709442 39.649772 149.586434 -268.550580 5018.977996 -7.589 -7.589 2.525156 0.000000 1.892 n/a n/a
28 2090.00 973.65 99.536743 0.9999879677562207 0.999994 -1306105.288128 286.184130 44.269978 143.982373 -389.467877 5170.642622 -11.545 -11.545 2.248389 4.635034 3.433 n/a n/a
22 7030.00 1159.45 103.040939 0.9999136705483065 0.999933 -1258542.708287 293.030531 40.405574 151.174029 -265.667251 4233.409931 -8.057 -8.057 2.550117 3.286589 2.343 n/a n/a
28 7000.00 893.55 105.781415 0.9999435803999138 0.999963 -1393714.187858 290.213351 46.447277 146.545612 -430.785852 5716.582185 -12.657 -12.657 2.277408 3.439297 4.552 n/a n/a
29 2090.00 974.05 99.536743 1.0000000000000000 1.000000 -1306047.183110 286.230726 44.272056 143.985367 -389.443399 5170.696847 -11.536 -11.536 2.248297 0.000000 3.430 n/a n/a
27 2005.00 1175.15 96.374956 0.9993745612378799 0.994796 -1214377.068108 294.938161 40.975495 151.132666 -372.439627 5291.096937 -8.468 -8.468 2.362839 0.282696 1.203 n/a n/a
