Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
46 2000.00 1265.00 0.376543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834015 99.166
54 500.00 1241.00 0.482992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89174 97.1083
47 2000.00 1262.00 0.376698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834075 99.1659
42 1000.00 1277.00 0.443726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59059 98.4094
55 500.00 1238.00 0.483035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89161 97.1084
32 4000.00 1307.00 0.236715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.51798 99.482
48 2000.00 1259.00 0.376854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.83415 99.1658
43 1000.00 1274.00 0.443809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59053 98.4095
56 500.00 1235.00 0.483078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89148 97.1085
49 2000.00 1256.00 0.377011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834239 99.1658
33 4000.00 1304.00 0.236895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.517217 99.4828
44 1000.00 1271.00 0.443893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59048 98.4095
57 500.00 1232.00 0.483121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89136 97.1086
45 1000.00 1268.00 0.443977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59044 98.4096
50 2000.00 1253.00 0.377169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834341 99.1657
58 500.00 1229.00 0.483165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89123 97.1088
46 1000.00 1265.00 0.444061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59041 98.4096
51 2000.00 1250.00 0.377327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834457 99.1655
59 500.00 1226.00 0.483208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89111 97.1089
47 1000.00 1262.00 0.444146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59039 98.4096
60 500.00 1223.00 0.483252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89098 97.109
52 2000.00 1247.00 0.377486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834586 99.1654
48 1000.00 1259.00 0.444231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59038 98.4096
53 2000.00 1244.00 0.377646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834727 99.1653
61 500.00 1220.00 0.483295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89086 97.1091
49 1000.00 1256.00 0.444317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59038 98.4096
54 2000.00 1241.00 0.377807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.834882 99.1651
62 500.00 1217.00 0.483339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89073 97.1093
50 1000.00 1253.00 0.444403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59039 98.4096
55 2000.00 1238.00 0.377968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835049 99.165
63 500.00 1214.00 0.771394 14.9041 0 0 0 0 5.29337 0.0680583 16.8688 0 0 0.164609 0 0 0 1.81871 60.8823
51 1000.00 1250.00 0.444489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5904 98.4096
56 2000.00 1235.00 0.378131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835228 99.1648
34 4000.00 1301.00 0.237077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.516493 99.4835
64 500.00 1215.00 0.674883 11.33 0 0 0 0 4.01146 0.0516045 12.8309 0 0 0.124893 0 0 0 2.07594 69.5752
52 1000.00 1247.00 0.444575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59043 98.4096
57 2000.00 1232.00 0.378294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.83542 99.1646
53 1000.00 1244.00 0.444662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59046 98.4095
35 4000.00 1298.00 0.237260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.515797 99.4842
65 500.00 1216.00 0.578128 6.54651 0 0 0 0 2.3106 0.0297403 7.4179 0 0 0.0720234 0 0 0 2.42004 81.2032
58 2000.00 1229.00 0.378457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.835624 99.1644
54 1000.00 1241.00 0.444750 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5905 98.4095
59 2000.00 1226.00 0.378622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.83584 99.1642
66 500.00 1217.00 0.483339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89073 97.1093
36 4000.00 1295.00 0.237445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.515121 99.4849
55 1000.00 1238.00 0.444837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59054 98.4095
60 2000.00 1223.00 0.378787 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.836069 99.1639
67 500.00 1216.00 0.483354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89069 97.1093
56 1000.00 1235.00 0.444925 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.5906 98.4094
37 4000.00 1292.00 0.237632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.51446 99.4855
68 500.00 1215.00 0.483369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.89065 97.1093
61 2000.00 1220.00 0.905372 23.1356 0 0 0 0 8.34586 0.106654 26.1205 0 0 0.244377 0 0 0 0.353956 41.693
57 1000.00 1232.00 0.445013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.59066 98.4093
