System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(QFM-2.0) rhol rhos viscosity aH2O chisqr
148 4000.00 1119.76 24.352044 0.9832544244778232 0.984488 -284690.745717 64.338631 8.955478 35.406677 -50.339457 674.275332 -10.942 0.000 2.715828 2.935425 2.931 n/a n/a
140 7000.00 1140.23 19.262946 0.9837663627813422 0.984726 -219869.940209 51.630701 6.928465 28.152454 -35.637777 582.503912 -10.459 0.000 2.777551 2.955000 2.392 n/a n/a
140 10000.00 1148.15 16.087526 0.9844221013839012 0.986171 -183892.716074 43.699266 5.816466 23.460970 -28.997675 503.991363 -10.133 0.000 2.760954 3.115681 2.564 n/a n/a
153 1000.00 1098.18 30.683776 0.9847316376615158 0.986135 -367956.630473 79.874123 11.514178 44.608432 -70.210834 791.537214 -11.453 0.000 2.661075 2.934701 3.273 n/a n/a
149 4000.00 1117.77 23.949087 0.9834398494139240 0.984660 -279722.332253 63.249545 8.806522 34.798584 -49.609353 665.100695 -10.966 0.000 2.716101 2.935842 2.939 n/a n/a
141 10000.00 1146.15 15.848006 0.9845292475874950 0.986269 -181053.011895 43.045778 5.731307 23.102344 -28.630589 498.161513 -10.156 0.000 2.760286 3.115628 2.571 n/a n/a
154 1000.00 1096.17 30.220165 0.9849074520960226 0.986295 -362049.177224 78.633355 11.339314 43.904595 -69.347601 781.041772 -11.479 0.000 2.661330 2.934888 3.284 n/a n/a
150 4000.00 1115.77 23.557323 0.9836205533228197 0.984829 -274895.705928 62.190807 8.661706 34.207783 -48.898441 656.183359 -10.991 0.000 2.716373 2.936280 2.946 n/a n/a
142 7000.00 1136.22 18.659614 0.9840634374082757 0.985006 -212498.895173 49.987727 6.707988 27.241693 -34.636721 568.422438 -10.506 0.000 2.779039 2.956542 2.393 n/a n/a

155 1000.00 1094.17 29.768947 0.9850781854067120 0.986450 -356303.404144 77.425638 11.169116 43.219901 -68.506043 770.826461 -11.505 0.000 2.661585 2.935109 3.296 n/a n/a
151 4000.00 1113.77 23.176307 0.9837966637373085 0.984993 -270205.215143 61.161214 8.520869 33.633583 -48.205988 647.513093 -11.016 0.000 2.716643 2.936739 2.954 n/a n/a
143 7000.00 1134.22 18.369386 0.9842062366296258 0.985141 -208956.782394 49.197528 6.601940 26.803939 -34.154230 561.648775 -10.530 0.000 2.779783 2.957395 2.393 n/a n/a

156 1000.00 1092.17 29.329623 0.9852439891010693 0.986601 -350712.818621 76.249650 11.003398 42.553579 -67.685329 760.879982 -11.532 0.000 2.661841 2.935368 3.307 n/a n/a
144 7000.00 1132.21 18.086411 0.9843453165270714 0.985272 -205505.597696 48.427173 6.498550 26.377358 -33.683217 555.044353 -10.554 0.000 2.780527 2.958309 2.394 n/a n/a
144 10000.00 1140.15 15.161393 0.9848588191831177 0.986593 -172922.940003 41.172915 5.487093 22.075662 -27.575038 481.460897 -10.226 0.000 2.758244 3.120498 2.591 n/a n/a
157 1000.00 1090.16 28.901720 0.9854050049014687 0.986747 -345271.256224 75.104137 10.841982 41.904898 -66.884671 751.191597 -11.558 0.000 2.662097 2.935664 3.318 n/a n/a
145 7000.00 1130.21 17.810425 0.9844807446048246 0.985401 -202142.030064 47.675945 6.397722 25.961541 -33.223294 548.602911 -10.578 0.000 2.781271 2.959289 2.394 n/a n/a
153 4000.00 1109.78 22.447206 0.9840457600264993 0.985271 -261237.946758 59.190037 8.250910 32.533799 -46.884718 630.923304 -11.066 0.000 2.717191 2.946860 2.969 n/a n/a
158 1000.00 1088.16 28.484787 0.9855613653072610 0.986889 -339972.859690 73.987903 10.684700 41.273159 -66.103320 741.751098 -11.584 0.000 2.662354 2.935999 3.330 n/a n/a
146 7000.00 1128.21 17.541176 0.9846125768910841 0.985526 -198862.915115 46.943157 6.299365 25.556095 -32.774092 542.318436 -10.602 0.000 2.782013 2.960343 2.394 n/a n/a
154 4000.00 1107.79 22.096185 0.9841994641008536 0.985415 -256917.867704 58.242683 8.121155 32.005411 -46.252070 622.927685 -11.091 0.000 2.717462 2.947544 2.976 n/a n/a
146 10000.00 1136.14 14.726777 0.9844710191849741 0.986803 -167818.023568 39.984679 5.332310 21.419098 -26.920556 470.215844 -10.273 0.000 2.755273 3.249891 2.616 n/a n/a
147 7000.00 1126.20 17.278423 0.9847408554661572 0.985649 -195665.225852 46.228152 6.203392 25.160646 -32.335260 536.185149 -10.626 0.000 2.782754 2.961481 2.394 n/a n/a
159 1000.00 1086.15 28.078395 0.9857131941094422 0.987028 -334812.059499 72.899814 10.531394 40.657702 -65.340559 732.548768 -11.610 0.000 2.662610 2.936374 3.341 n/a n/a
155 4000.00 1105.79 21.754166 0.9843488783080951 0.985555 -252712.185585 57.319732 7.994740 31.490922 -45.634768 615.138270 -11.116 0.000 2.717730 2.948266 2.983 n/a n/a
147 10000.00 1134.14 14.511544 0.9845503364780168 0.986862 -165310.288946 39.402510 5.257609 21.097650 -26.608959 464.695878 -10.297 0.000 2.753637 3.245834 2.629 n/a n/a
148 7000.00 1124.20 17.021934 0.9848656046466789 0.985768 -192546.063594 45.530302 6.109718 24.774835 -31.906463 530.197472 -10.651 0.000 2.783492 2.962712 2.394 n/a n/a
160 1000.00 1084.15 27.682136 0.9858606068586732 0.987163 -329783.555899 71.838789 10.381909 40.057897 -64.595709 723.575357 -11.637 0.000 2.662866 2.936792 3.352 n/a n/a
156 4000.00 1103.79 21.420808 0.9844941081067649 0.985691 -248616.549308 56.420261 7.871539 30.989801 -45.032257 607.547194 -11.141 0.000 2.717993 2.949026 2.991 n/a n/a
148 10000.00 1132.14 14.300815 0.9846283302455452 0.986921 -162856.405656 38.832536 5.184439 20.783197 -26.302946 459.296032 -10.320 0.000 2.752004 3.241893 2.642 n/a n/a
149 7000.00 1122.20 16.771488 0.9849868249497320 0.985885 -189502.648876 44.849001 6.018263 24.398314 -31.487382 524.350006 -10.675 0.000 2.784227 2.964051 2.394 n/a n/a
161 1000.00 1082.15 27.295621 0.9860037112893738 0.987293 -324882.302257 70.803798 10.236102 39.473142 -63.868119 714.822049 -11.663 0.000 2.663120 2.937252 3.363 n/a n/a
149 10000.00 1130.13 14.094466 0.9847049389232462 0.986979 -160454.927711 38.274427 5.112759 20.475545 -26.002384 454.012990 -10.344 0.000 2.750374 3.238057 2.654 n/a n/a
150 7000.00 1120.19 16.526926 0.9838342771605416 0.984944 -186540.284355 44.178707 5.928743 24.024206 -31.054940 518.118887 -10.699 0.000 2.784454 2.992970 2.396 n/a n/a
150 10000.00 1128.13 13.892379 0.9847801126511146 0.987035 -158104.442753 37.727858 5.042531 20.174506 -25.707146 448.843522 -10.368 0.000 2.748745 3.234319 2.667 n/a n/a
158 4000.00 1099.80 20.778783 0.9847724098920734 0.985954 -240739.025340 54.688283 7.634304 30.025667 -43.869519 592.930413 -11.192 0.000 2.718504 2.950668 3.005 n/a n/a
151 7000.00 1118.19 16.269549 0.9734735524433898 0.976382 -183506.901353 43.440957 5.833880 23.585347 -30.443743 507.710734 -10.724 0.000 2.780497 3.132240 2.413 n/a n/a

151 10000.00 1126.13 13.694437 0.9848538098401670 0.987092 -155803.573539 37.192514 4.973716 19.879895 -25.417104 443.784483 -10.391 0.000 2.747119 3.230671 2.679 n/a n/a
159 4000.00 1097.81 20.469509 0.9849056670470779 0.986080 -236949.416161 53.854136 7.520045 29.561712 -43.308306 585.890722 -11.217 0.000 2.718752 2.951551 3.012 n/a n/a
152 7000.00 1116.19 15.847751 0.9740422763165273 0.976897 -178777.963032 42.336170 5.690872 22.972364 -29.809267 496.454912 -10.748 0.000 2.776628 3.128899 2.430 n/a n/a
163 1000.00 1078.14 26.550357 0.9862773893603674 0.987544 -315442.532359 68.808038 9.954974 38.346525 -62.462266 697.942497 -11.717 0.000 2.663623 2.938306 3.385 n/a n/a
152 10000.00 1124.13 13.500527 0.9849259947451594 0.987147 -153550.978638 36.668089 4.906276 19.591534 -25.132135 438.832814 -10.415 0.000 2.745495 3.227106 2.691 n/a n/a
160 4000.00 1095.81 20.167678 0.9850351105181325 0.986202 -233254.388490 53.040188 7.408553 29.109240 -42.759908 579.021367 -11.243 0.000 2.718994 2.952478 3.019 n/a n/a
153 7000.00 1114.18 15.446136 0.9745865183987504 0.977390 -174272.387498 41.283769 5.554525 22.388769 -29.202722 485.765623 -10.773 0.000 2.772844 3.125622 2.446 n/a n/a
164 1000.00 1076.14 26.190916 0.9864081427026314 0.987664 -310895.054902 67.845437 9.819395 37.803595 -61.782844 689.800568 -11.743 0.000 2.663871 2.938903 3.396 n/a n/a
153 10000.00 1122.13 13.310537 0.9849966356935298 0.987201 -151345.352583 36.154285 4.840175 19.309248 -24.852118 433.985541 -10.439 0.000 2.743871 3.223620 2.703 n/a n/a
161 4000.00 1093.81 19.873019 0.9851608211821655 0.986322 -229650.507724 52.245708 7.299727 28.667831 -42.223885 572.316112 -11.269 0.000 2.719230 2.953450 3.026 n/a n/a
154 7000.00 1112.18 15.063338 0.9751072892803706 0.977861 -169975.149252 40.280220 5.424392 21.832569 -28.622290 475.603383 -10.798 0.000 2.769142 3.122415 2.462 n/a n/a
165 1000.00 1074.13 25.839835 0.9865349477334545 0.987781 -306456.879288 66.905205 9.686978 37.273580 -61.118361 681.847329 -11.770 0.000 2.664116 2.939549 3.407 n/a n/a

162 4000.00 1091.82 19.585520 0.9798419642928836 0.982096 -226176.103095 51.442936 7.191891 28.202648 -41.579570 562.962857 -11.294 0.000 2.717029 3.066049 3.045 n/a n/a
155 10000.00 1118.12 12.942153 0.9782862227992558 0.980717 -147097.230823 35.141228 4.713898 18.741762 -24.207398 422.807281 -10.487 0.000 2.738725 3.091677 2.730 n/a n/a
155 7000.00 1110.18 14.698098 0.9756055962227983 0.978312 -165872.446937 39.322274 5.300065 21.301937 -28.066299 465.931997 -10.822 0.000 2.765520 3.119279 2.476 n/a n/a
166 1000.00 1072.13 25.496805 0.9866578782192515 0.987895 -302124.013656 65.986525 9.557606 36.756004 -60.468298 674.075777 -11.797 0.000 2.664358 2.940244 3.418 n/a n/a
163 4000.00 1089.82 19.200436 0.9758976199899226 0.979011 -221720.263972 50.406882 7.054782 27.610461 -40.837277 550.992725 -11.320 0.000 2.712966 3.125304 3.073 n/a n/a
156 10000.00 1116.12 12.674817 0.9762371054020541 0.978982 -144111.958808 34.423384 4.622594 18.346847 -23.775021 415.100069 -10.512 0.000 2.734240 3.099992 2.748 n/a n/a
156 7000.00 1108.18 14.349220 0.9758759667810117 0.978570 -161953.382420 38.405080 5.181762 20.792922 -27.539590 456.595814 -10.847 0.000 2.761555 3.117265 2.494 n/a n/a
167 1000.00 1070.13 25.161530 0.9867770019242101 0.988005 -297892.641482 65.088615 9.431171 36.250413 -59.832158 666.479213 -11.824 0.000 2.664596 2.940992 3.429 n/a n/a
164 4000.00 1087.83 18.747369 0.9764432220085021 0.979499 -216583.312386 49.227248 6.898851 26.952832 -40.104608 538.953122 -11.346 0.000 2.708984 3.122544 3.101 n/a n/a
157 10000.00 1114.12 12.387307 0.9766575042781098 0.979387 -140938.339464 33.662991 4.525136 17.934070 -23.348031 407.485925 -10.536 0.000 2.729815 3.099940 2.765 n/a n/a
157 7000.00 1106.17 14.014435 0.9761614366514381 0.978853 -158213.661906 37.525851 5.068158 20.305831 -27.033316 447.671190 -10.872 0.000 2.757590 3.117124 2.512 n/a n/a
158 10000.00 1112.12 12.111830 0.9770586651717804 0.979774 -137895.864028 32.934145 4.431665 17.538587 -22.937680 400.201738 -10.560 0.000 2.725447 3.099852 2.782 n/a n/a
168 1000.00 1068.12 24.833727 0.9868923808035447 0.988112 -293759.111542 64.210728 9.307568 35.756372 -59.209464 659.051220 -11.851 0.000 2.664830 2.941792 3.440 n/a n/a
165 4000.00 1085.83 18.315441 0.9769633152977624 0.979965 -211684.251083 48.102101 6.750016 26.326004 -39.403468 527.508872 -11.372 0.000 2.705082 3.119859 3.128 n/a n/a
158 7000.00 1104.17 13.691717 0.9765614481287664 0.979221 -154614.331298 36.678876 4.958693 19.837176 -26.546577 439.113775 -10.897 0.000 2.753654 3.114619 2.529 n/a n/a
159 10000.00 1110.11 11.847638 0.9774416270774360 0.980142 -134976.435997 32.234891 4.341936 17.159325 -22.542964 393.226684 -10.585 0.000 2.721135 3.099731 2.798 n/a n/a
169 1000.00 1066.12 24.513127 0.9870040711716255 0.988216 -289719.928533 63.352149 9.186694 35.273463 -58.599760 651.785652 -11.878 0.000 2.665058 2.942647 3.451 n/a n/a
166 4000.00 1083.83 17.903205 0.9774592298489839 0.980408 -207006.932014 47.027730 6.607798 25.727875 -38.731791 516.618154 -11.398 0.000 2.701256 3.117250 3.155 n/a n/a
160 10000.00 1108.11 11.594040 0.9778073572799074 0.980494 -132172.600139 31.563427 4.255722 16.795294 -22.162957 386.541602 -10.609 0.000 2.716877 3.099579 2.815 n/a n/a
159 7000.00 1102.17 13.382161 0.9769404236718789 0.979571 -151162.724293 35.866189 4.853627 19.387750 -26.078674 430.920321 -10.922 0.000 2.749742 3.112227 2.546 n/a n/a
170 1000.00 1064.11 24.199470 0.9871121238416434 0.988316 -285771.744306 62.512191 9.068454 34.801288 -58.002605 644.676615 -11.905 0.000 2.665282 2.943558 3.462 n/a n/a
161 10000.00 1106.11 11.350400 0.9781567568530891 0.980830 -129477.481397 30.918092 4.172813 16.445585 -21.796804 380.128836 -10.634 0.000 2.712670 3.099399 2.830 n/a n/a
167 4000.00 1081.84 17.509337 0.9779322235940553 0.980832 -202536.571125 46.000741 6.471759 25.156519 -38.087683 506.242741 -11.424 0.000 2.697502 3.114719 3.181 n/a n/a
160 7000.00 1100.16 13.084924 0.9772988291952769 0.979903 -147849.689830 35.085617 4.752687 18.956331 -25.628500 423.066664 -10.947 0.000 2.745846 3.109956 2.563 n/a n/a
171 1000.00 1062.11 23.892505 0.9872165842395894 0.988414 -281911.349653 61.690195 8.952755 34.339463 -57.417579 637.718451 -11.933 0.000 2.665499 2.944528 3.473 n/a n/a
162 10000.00 1104.11 11.116130 0.9784906657111667 0.981151 -126884.730506 30.297352 4.093017 16.109356 -21.443713 373.972092 -10.658 0.000 2.708513 3.099193 2.846 n/a n/a
168 4000.00 1079.84 17.132621 0.9783834846242158 0.981235 -198259.614318 45.018020 6.341496 24.610170 -37.469403 496.347646 -11.450 0.000 2.693817 3.112269 3.206 n/a n/a
172 1000.00 1060.11 23.591995 0.9873174924909530 0.988509 -278135.666617 60.885530 8.839508 33.887621 -56.844275 630.905732 -11.960 0.000 2.665711 2.945556 3.483 n/a n/a
163 10000.00 1102.11 10.890687 0.9788098671826314 0.981458 -124388.475496 29.699788 4.016155 15.785827 -21.102952 368.056316 -10.683 0.000 2.704403 3.098963 2.861 n/a n/a
162 7000.00 1096.16 12.524330 0.9779554212892937 0.980515 -141606.023272 33.612876 4.562189 18.143048 -24.777303 408.290546 -10.998 0.000 2.738081 3.105809 2.597 n/a n/a
173 1000.00 1058.10 23.297710 0.9874148834831131 0.988600 -274441.741266 60.097590 8.728627 33.445410 -56.282303 624.233241 -11.988 0.000 2.665915 2.946647 3.494 n/a n/a
164 10000.00 1100.10 10.673569 0.9791150922009405 0.981751 -121983.278364 29.124088 3.942063 15.474279 -20.773842 362.367577 -10.708 0.000 2.700340 3.098710 2.875 n/a n/a
163 7000.00 1094.15 12.259565 0.9782541715315359 0.980795 -138660.202023 32.917074 4.472177 17.759141 -24.374444 401.327740 -11.023 0.000 2.734196 3.103952 2.613 n/a n/a
174 1000.00 1056.10 23.010101 0.9734466803949307 0.977747 -270952.301403 59.241083 8.614329 32.907449 -55.327428 608.671434 -12.015 0.000 2.659393 3.187373 3.543 n/a n/a
170 4000.00 1075.85 16.426282 0.9792252275477960 0.981989 -190237.142761 43.174185 6.096850 23.586146 -36.304036 477.872780 -11.502 0.000 2.686642 3.107612 3.256 n/a n/a
165 10000.00 1098.10 10.464308 0.9794070231225525 0.982032 -119664.096287 28.569033 3.870586 15.174042 -20.455752 356.892967 -10.732 0.000 2.696321 3.098436 2.890 n/a n/a
164 7000.00 1092.15 12.004293 0.9785334924836463 0.981059 -135822.471274 32.246098 4.385378 17.389143 -23.985627 394.623769 -11.048 0.000 2.730300 3.102253 2.630 n/a n/a
175 1000.00 1054.10 22.406540 0.9801643801985217 0.983056 -264135.934940 57.737326 8.411534 32.083681 -54.501820 595.168894 -12.043 0.000 2.655951 3.118474 3.575 n/a n/a
171 4000.00 1073.85 16.094692 0.9796177609731497 0.982340 -186469.657930 42.308025 5.981815 23.105611 -35.754109 469.236541 -11.529 0.000 2.683146 3.105409 3.280 n/a n/a
166 10000.00 1096.10 10.262473 0.9796862972157004 0.982300 -117426.246848 28.033492 3.801583 14.884497 -20.148096 351.620512 -10.757 0.000 2.692344 3.098143 2.904 n/a n/a
165 7000.00 1090.15 11.757919 0.9787935262536792 0.981306 -133086.481216 31.598414 4.301601 17.032195 -23.610086 388.161631 -11.074 0.000 2.726384 3.100726 2.647 n/a n/a
176 1000.00 1052.09 21.969518 0.9805998541568173 0.983438 -259081.108110 56.606592 8.258415 31.447920 -53.747450 583.409709 -12.070 0.000 2.652582 3.116044 3.605 n/a n/a
172 4000.00 1071.86 15.776305 0.9799926708466421 0.982676 -182851.456948 41.475999 5.871245 22.644340 -35.224305 460.967202 -11.555 0.000 2.679708 3.103291 3.304 n/a n/a
166 7000.00 1088.14 11.519885 0.9790343997351548 0.981537 -130446.305858 30.972587 4.220668 16.687490 -23.247108 381.925407 -11.099 0.000 2.722439 3.099384 2.664 n/a n/a
167 10000.00 1094.10 10.067661 0.9799535098621414 0.982557 -115265.376791 27.516413 3.734920 14.605066 -19.850328 346.539092 -10.782 0.000 2.688407 3.097832 2.917 n/a n/a
177 1000.00 1050.09 21.550722 0.9810137086788875 0.983800 -254235.580468 55.522402 8.111510 30.838773 -53.022324 572.178001 -12.098 0.000 2.649284 3.113700 3.636 n/a n/a
173 4000.00 1069.86 15.470319 0.9803508387662376 0.982997 -179373.581143 40.676052 5.764874 22.201169 -34.713460 453.041843 -11.582 0.000 2.676324 3.101259 3.327 n/a n/a
167 7000.00 1086.14 11.289669 0.9792437969853588 0.981739 -127896.415775 30.367284 4.142394 16.354287 -22.895462 375.900309 -11.125 0.000 2.718469 3.097877 2.680 n/a n/a
178 1000.00 1048.09 21.148964 0.9814070132578144 0.984144 -249585.825029 54.481737 7.970420 30.254507 -52.324607 561.438404 -12.126 0.000 2.646052 3.111443 3.666 n/a n/a
168 10000.00 1092.10 9.879497 0.9802092174769820 0.982803 -113177.433922 27.016819 3.670476 14.335212 -19.561940 341.638363 -10.807 0.000 2.684510 3.097504 2.931 n/a n/a
174 4000.00 1067.87 15.175995 0.9806930942399888 0.983304 -176027.751642 39.906282 5.662455 21.775020 -34.220493 445.439320 -11.608 0.000 2.672991 3.099313 3.350 n/a n/a
179 1000.00 1046.08 20.763144 0.9817807719103272 0.984471 -245119.388973 53.481815 7.834777 29.693527 -51.652607 551.158413 -12.154 0.000 2.642883 3.109277 3.696 n/a n/a
169 10000.00 1090.09 9.697633 0.9804539401913533 0.983038 -111158.641775 26.533796 3.608134 14.074435 -19.282457 336.908696 -10.832 0.000 2.680650 3.097160 2.944 n/a n/a
169 7000.00 1082.13 10.847731 0.9797796324079555 0.982220 -123007.570838 29.206158 3.992101 15.715944 -22.218539 364.400937 -11.176 0.000 2.710548 3.090214 2.713 n/a n/a
175 4000.00 1065.87 14.892646 0.9810202177188404 0.983598 -172806.308270 39.164930 5.563760 21.364897 -33.744404 438.140107 -11.635 0.000 2.669708 3.097454 3.373 n/a n/a
180 1000.00 1044.08 20.392252 0.9821359256584898 0.984782 -240824.792781 52.520073 7.704239 29.154363 -51.004759 541.308112 -12.182 0.000 2.639774 3.107206 3.725 n/a n/a
170 10000.00 1088.09 9.521744 0.9806881643109443 0.983263 -109205.476749 26.066494 3.547787 13.822267 -19.011435 332.341115 -10.858 0.000 2.676825 3.096802 2.956 n/a n/a
181 1000.00 1042.08 20.035355 0.9824733551824211 0.985078 -236691.439840 51.594144 7.578494 28.635657 -50.379616 531.859931 -12.210 0.000 2.636721 3.105233 3.754 n/a n/a
176 4000.00 1063.87 14.619639 0.9813329435568916 0.983879 -169702.154682 38.450367 5.468577 20.969877 -33.284264 431.126150 -11.662 0.000 2.666471 3.095683 3.395 n/a n/a
171 10000.00 1086.09 9.351524 0.9809123445713327 0.983479 -107314.647444 25.614119 3.489336 13.578273 -18.748461 327.927243 -10.883 0.000 2.673034 3.096429 2.969 n/a n/a
182 1000.00 1040.07 19.691589 0.9827938835651507 0.985360 -232709.535354 50.701839 7.457251 28.136154 -49.775833 522.788432 -12.238 0.000 2.633720 3.103360 3.782 n/a n/a
172 7000.00 1076.12 10.234526 0.9802627047969502 0.982692 -116233.171055 27.593857 3.783144 14.830673 -21.268752 348.496148 -11.254 0.000 2.698608 3.085035 2.760 n/a n/a
177 4000.00 1061.88 14.356385 0.9816319628613049 0.984148 -166708.709042 37.761081 5.376711 20.589106 -32.839209 424.380735 -11.689 0.000 2.663278 3.094001 3.417 n/a n/a
172 10000.00 1084.09 9.186691 0.9811269062103111 0.983686 -105483.075945 25.175927 3.432687 13.342045 -18.493146 323.659256 -10.908 0.000 2.669276 3.096043 2.981 n/a n/a
173 7000.00 1074.12 10.041525 0.9804150265736339 0.982843 -114103.826338 27.086445 3.717319 14.552428 -20.968208 343.513115 -11.280 0.000 2.694608 3.083600 2.775 n/a n/a
178 4000.00 1059.88 14.102338 0.9819179262407428 0.984406 -163819.859617 37.095671 5.287979 20.221788 -32.408436 417.888372 -11.716 0.000 2.660126 3.092409 3.439 n/a n/a
173 10000.00 1082.08 9.026977 0.9813322468707327 0.983884 -103707.880862 24.751221 3.377752 13.113201 -18.245126 319.529835 -10.934 0.000 2.665549 3.095644 2.993 n/a n/a
183 1000.00 1038.07 19.359841 0.9917912284908770 0.993162 -228813.392149 49.879783 7.346640 27.709927 -49.451048 516.787425 -12.267 0.000 2.631560 3.163265 3.809 n/a n/a
174 7000.00 1072.12 9.853862 0.9805641042644536 0.982992 -112034.780027 26.593099 3.653288 14.282072 -20.675237 338.678645 -11.307 0.000 2.690597 3.082298 2.790 n/a n/a
179 4000.00 1057.89 13.856991 0.9821914464462785 0.984653 -161029.924772 36.452831 5.202211 19.867186 -31.991196 411.634688 -11.743 0.000 2.657014 3.090906 3.460 n/a n/a
174 10000.00 1080.08 8.872135 0.9815287383526183 0.984074 -101986.361924 24.339351 3.324449 12.891382 -18.004061 315.532128 -10.959 0.000 2.661851 3.095232 3.004 n/a n/a
175 7000.00 1070.11 9.671343 0.9807104766331107 0.983139 -110023.821726 26.113314 3.590987 14.019317 -20.389596 333.986982 -11.333 0.000 2.686574 3.081122 2.805 n/a n/a
180 4000.00 1055.89 13.619871 0.9824531008531033 0.984889 -158333.616868 35.831348 5.119250 19.524613 -31.586791 405.606335 -11.770 0.000 2.653939 3.089493 3.481 n/a n/a
175 10000.00 1078.08 8.721930 0.9817167282241150 0.984256 -100315.985976 23.939704 3.272701 12.676255 -17.769629 311.659714 -10.985 0.000 2.658181 3.094809 3.016 n/a n/a
176 7000.00 1068.11 9.493787 0.9808545952008040 0.983284 -108068.879707 25.646616 3.530357 13.763895 -20.111055 329.432750 -11.359 0.000 2.682541 3.080064 2.820 n/a n/a
181 4000.00 1053.89 13.390539 0.9827034338701413 0.985116 -155726.009653 35.230093 5.038949 19.193429 -31.194571 399.790899 -11.797 0.000 2.650899 3.088170 3.502 n/a n/a
176 10000.00 1076.08 8.576142 0.9818965413133647 0.984430 -98694.374232 23.551706 3.222434 12.467502 -17.541530 307.906569 -11.010 0.000 2.654538 3.094374 3.027 n/a n/a
177 7000.00 1066.11 9.321024 0.9809968266763839 0.983428 -106168.004246 25.192560 3.471342 13.515552 -19.839400 325.010899 -11.385 0.000 2.678497 3.079113 2.834 n/a n/a
182 4000.00 1051.90 13.168586 0.9829429591855834 0.985333 -153202.508771 34.648011 4.961170 18.873038 -30.813927 394.176826 -11.824 0.000 2.647891 3.086939 3.522 n/a n/a
185 1000.00 1034.06 19.207725 0.9996500482210108 0.999729 -227236.453352 49.456885 7.296382 27.538442 -49.414300 515.309758 -12.324 0.000 2.632292 3.399275 3.834 n/a n/a
178 7000.00 1064.10 9.152895 0.9811374584052474 0.983571 -104319.352695 24.750727 3.413888 13.274050 -19.574427 320.716672 -11.412 0.000 2.674442 3.078261 2.848 n/a n/a
183 4000.00 1049.90 12.953628 0.9831721619106589 0.985542 -150758.825063 34.084118 4.885785 18.562883 -30.444290 388.753351 -11.851 0.000 2.644915 3.085799 3.542 n/a n/a
179 7000.00 1062.10 8.989249 0.9812767059488355 0.983713 -102521.176399 24.320719 3.357946 13.039162 -19.315940 316.545563 -11.439 0.000 2.670378 3.077500 2.862 n/a n/a
184 4000.00 1047.91 12.745307 0.9833915005925723 0.985741 -148390.950359 33.537496 4.812674 18.262444 -30.085128 383.510435 -11.879 0.000 2.641966 3.084751 3.562 n/a n/a
186 1000.00 1032.06 19.207766 0.9996500487315149 0.999729 -227292.221233 49.414783 7.295384 27.538536 -49.424678 515.317277 -12.352 0.000 2.632658 3.399457 3.846 n/a n/a
179 10000.00 1070.07 8.163281 0.9823898551069301 0.984909 -94100.414840 22.452361 3.079868 11.876620 -16.892471 297.307843 -11.088 0.000 2.643750 3.092998 3.058 n/a n/a
185 4000.00 1045.91 12.542979 0.9790101553139189 0.982398 -146113.939487 32.988625 4.742664 17.954758 -29.686525 377.320539 -11.906 0.000 2.635592 3.153705 3.599 n/a n/a
186 4000.00 1043.91 12.286384 0.9846513704266134 0.986940 -143402.299035 32.344759 4.657997 17.612941 -29.347431 371.767856 -11.934 0.000 2.631581 3.099836 3.625 n/a n/a
181 7000.00 1058.09 8.674841 0.9815516057226011 0.983995 -99069.659138 23.494680 3.250406 12.588376 -18.817687 308.555766 -11.492 0.000 2.662222 3.076216 2.890 n/a n/a
180 10000.00 1068.07 8.033218 0.9825398004252687 0.985055 -92652.773296 22.105865 3.034888 11.690575 -16.687025 293.978469 -11.114 0.000 2.640198 3.092516 3.068 n/a n/a
187 1000.00 1030.05 19.207809 0.9996500492551191 0.999729 -227347.994920 49.372616 7.294387 27.538631 -49.435062 515.324883 -12.381 0.000 2.633024 3.399638 3.859 n/a n/a
187 4000.00 1041.92 12.104618 0.9823845467340123 0.985161 -141468.616572 31.859910 4.593749 17.343503 -29.008241 366.806089 -11.962 0.000 2.627594 3.127972 3.651 n/a n/a
182 7000.00 1056.09 8.523810 0.9816874123250012 0.984134 -97413.198194 23.097939 3.198719 12.372073 -18.577568 304.729088 -11.519 0.000 2.658133 3.075677 2.903 n/a n/a
181 10000.00 1066.07 7.906655 0.9826828966294850 0.985195 -91243.944304 21.768614 2.991087 11.509587 -16.486646 290.743230 -11.140 0.000 2.636664 3.092023 3.078 n/a n/a
188 4000.00 1039.92 11.900463 0.9834180195735526 0.986020 -139186.160688 31.330992 4.523970 17.054751 -28.686183 361.730820 -11.989 0.000 2.623593 3.120205 3.677 n/a n/a
183 7000.00 1054.09 8.376726 0.9818221616892850 0.984273 -95800.958228 22.711601 3.148363 12.161573 -18.343227 301.009509 -11.546 0.000 2.654037 3.075197 2.916 n/a n/a
182 10000.00 1064.07 7.783437 0.9828193577067565 0.985329 -89872.263487 21.440205 2.948414 11.333435 -16.291124 287.597932 -11.166 0.000 2.633148 3.091517 3.088 n/a n/a
189 4000.00 1037.92 11.712207 0.9836009731605584 0.986197 -137122.897809 30.839456 4.459231 16.786335 -28.374644 356.951559 -12.017 0.000 2.619595 3.120419 3.703 n/a n/a
