Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
192 7000.00 1036.06 7.089014 53.9638 0.84895 14.8011 1.09129 0 15.0883 1.16141 5.06714 4.4895 0.661935 0 2.82512
198 4000.00 1019.96 10.081839 59.1527 0.889853 12.24 1.05607 0 13.6533 0.782267 6.60697 3.12554 0.506306 0 1.98648
192 1000.00 1020.04 19.201304 56.603 1.47219 11.7453 1.18496 0 14.1437 1.78979 8.99559 2.7082 0.313952 0 1.04302
190 10000.00 1048.05 6.789651 56.0701 1.04841 15.4948 0.936486 0 13.1193 1.03704 2.66307 5.77342 0.769211 0 2.94968
199 4000.00 1017.96 9.942430 59.3438 0.872257 12.2006 1.05201 0 13.5529 0.744711 6.58391 3.12333 0.511573 0 2.01433
194 7000.00 1032.05 6.869919 54.223 0.814315 14.7328 1.08839 0 14.9321 1.08044 5.02792 4.5084 0.676191 0 2.91522
191 10000.00 1046.05 6.693011 56.1824 1.02619 15.4545 0.936027 0 13.0708 1.00884 2.6307 5.78688 0.776638 0 2.99227
200 4000.00 1015.97 9.806611 59.5344 0.855163 12.1612 1.04785 0 13.4516 0.708379 6.56114 3.12084 0.516827 0 2.04223
195 7000.00 1030.05 6.764363 54.352 0.797701 14.6982 1.08683 0 14.8523 1.04149 5.0089 4.51738 0.683312 0 2.96071
192 10000.00 1044.05 6.598469 56.2942 1.00455 15.4141 0.935508 0 13.0215 0.981295 2.59882 5.79984 0.784041 0 3.03515
201 4000.00 1013.97 9.674263 59.7244 0.838551 12.1216 1.04359 0 13.3493 0.673251 6.53865 3.11808 0.522069 0 2.07017
193 1000.00 1018.03 19.199039 56.6035 1.47236 11.7466 1.18721 0 14.1402 1.78794 8.99633 2.70851 0.313989 0 1.04314
196 7000.00 1028.05 6.661359 54.4806 0.781534 14.6634 1.08518 0 14.7715 1.00353 4.99026 4.52603 0.690427 0 3.00649
193 10000.00 1042.04 6.505944 56.4056 0.983494 15.3737 0.934923 0 12.9712 0.954391 2.56741 5.81231 0.79142 0 3.07831
202 4000.00 1011.98 9.545272 59.9138 0.822399 12.0819 1.03925 0 13.2461 0.639302 6.51642 3.11505 0.527297 0 2.09814
197 7000.00 1026.04 6.560830 54.6087 0.765797 14.6283 1.08346 0 14.6897 0.966555 4.97199 4.53437 0.697536 0 3.05256
194 10000.00 1040.04 6.415355 56.5166 0.962994 15.3333 0.934268 0 12.92 0.928125 2.53649 5.82426 0.798775 0 3.12178
203 4000.00 1009.98 9.419527 60.1027 0.806691 12.0421 1.03482 0 13.142 0.606511 6.49441 3.11175 0.532513 0 2.12615
198 7000.00 1024.04 6.462701 54.7365 0.750475 14.5929 1.08167 0 14.607 0.930552 4.95405 4.5424 0.704637 0 3.09891
194 1000.00 1016.03 19.199084 56.6033 1.47236 11.7465 1.18954 0 14.138 1.78794 8.99631 2.70851 0.313988 0 1.04314
195 10000.00 1038.04 6.326628 56.6274 0.943043 15.2929 0.933537 0 12.8678 0.902492 2.50606 5.83571 0.806107 0 3.16556
204 4000.00 1007.98 9.296923 60.2909 0.791409 12.0022 1.0303 0 13.0373 0.574854 6.47262 3.1082 0.537714 0 2.15419
199 7000.00 1022.04 6.366900 54.8638 0.735552 14.5572 1.0798 0 14.5234 0.895504 4.93646 4.55012 0.711729 0 3.14554
196 10000.00 1036.04 6.239693 56.7378 0.92363 15.2525 0.932725 0 12.8145 0.877485 2.47612 5.84664 0.813416 0 3.20967
205 4000.00 1005.99 9.177356 60.4785 0.776536 11.9622 1.0257 0 12.9319 0.544309 6.45101 3.1044 0.542902 0 2.18225
200 7000.00 1020.03 6.273356 54.9907 0.721015 14.5213 1.07785 0 14.439 0.861397 4.91918 4.55753 0.718812 0 3.19244
197 10000.00 1034.04 6.154479 56.8481 0.904744 15.2121 0.931827 0 12.76 0.853099 2.44668 5.85706 0.820701 0 3.25411
206 4000.00 1003.99 9.060729 60.6655 0.762056 11.9221 1.02102 0 12.8259 0.514853 6.42958 3.10034 0.548075 0 2.21034
201 7000.00 1018.03 6.182001 55.1172 0.70685 14.4851 1.07584 0 14.3537 0.828214 4.90221 4.56464 0.725886 0 3.23962
195 1000.00 1014.03 19.199129 56.6032 1.47236 11.7465 1.19189 0 14.1359 1.78794 8.99629 2.7085 0.313987 0 1.04314
198 10000.00 1032.03 6.070923 56.9583 0.886377 15.1718 0.930837 0 12.7042 0.829329 2.41775 5.86696 0.827964 0 3.29889
202 7000.00 1016.03 6.092769 55.2433 0.693045 14.4486 1.07375 0 14.2677 0.795941 4.88555 4.57144 0.732948 0 3.28707
207 4000.00 1002.00 8.946945 60.8518 0.747955 11.8819 1.01627 0 12.7193 0.486464 6.40831 3.09605 0.553233 0 2.23845
199 10000.00 1030.03 5.988962 57.0684 0.868518 15.1316 0.929749 0 12.6471 0.806169 2.38932 5.87633 0.835205 0 3.34404
203 7000.00 1014.02 6.005597 55.3689 0.679587 14.4119 1.07159 0 14.181 0.76456 4.86917 4.57795 0.739999 0 3.33478
208 4000.00 1000.00 8.835913 61.0374 0.734218 11.8417 1.01143 0 12.6123 0.459118 6.38717 3.09152 0.558375 0 2.26658
200 10000.00 1028.03 5.908538 57.1785 0.851159 15.0914 0.928557 0 12.5886 0.783616 2.36141 5.88517 0.842423 0 3.38956
204 7000.00 1012.02 5.920423 55.4941 0.666466 14.3749 1.06937 0 14.0935 0.734056 4.85308 4.58416 0.747037 0 3.38275
196 1000.00 1012.02 19.199175 56.6031 1.47235 11.7465 1.19427 0 14.1337 1.78793 8.99627 2.70849 0.313987 0 1.04313
205 7000.00 1010.02 5.837188 55.6189 0.653668 14.3376 1.06707 0 14.0055 0.704414 4.83726 4.59007 0.754062 0 3.4309946
206 7000.00 1008.01 5.755834 55.7433 0.641185 14.3 1.06471 0 13.9168 0.675617 4.8217 4.59569 0.761073 0 3.47948
202 10000.00 1024.02 5.752077 57.399 0.817906 15.0114 0.925836 0 12.4669 0.740309 2.30717 5.90123 0.856793 0 3.48176
207 7000.00 1006.01 5.676306 55.8672 0.629005 14.2621 1.06228 0 13.8275 0.647649 4.8064 4.60101 0.768069 0 3.52823
203 10000.00 1022.02 5.675941 57.5094 0.801993 14.9716 0.924295 0 12.4037 0.719542 2.28085 5.90844 0.863944 0 3.52846
197 1000.00 1010.02 19.199221 56.6029 1.47235 11.7464 1.19666 0 14.1315 1.78793 8.99625 2.70849 0.313986 0 1.04313
208 7000.00 1004.01 5.598550 55.9907 0.617118 14.224 1.05979 0 13.7377 0.620495 4.79135 4.60605 0.77505 0 3.57723
204 10000.00 1020.02 5.600972 57.6169 0.786373 14.9338 0.922722 0 12.3411 0.69875 2.25488 5.91478 0.871078 0 3.57569
209 7000.00 1002.00 5.522514 56.1138 0.605517 14.1856 1.05723 0 13.6474 0.594139 4.77655 4.61079 0.782014 0 3.62649
205 10000.00 1018.02 5.527210 57.7222 0.77109 14.8974 0.921091 0 12.2784 0.678131 2.2293 5.92038 0.878191 0 3.62341
210 7000.00 1000.00 5.448149 56.2365 0.59419 14.147 1.05461 0 13.5567 0.568565 4.76198 4.61526 0.788961 0 3.67599
206 10000.00 1016.02 5.454679 57.8265 0.756185 14.8619 0.919373 0 12.215 0.65787 2.20416 5.92533 0.885282 0 3.67159
198 1000.00 1008.01 19.199267 56.6028 1.47234 11.7464 1.19907 0 14.1293 1.78792 8.99622 2.70848 0.313985 0 1.04313
207 10000.00 1014.01 5.383357 57.9297 0.741651 14.8272 0.917567 0 12.1507 0.637967 2.17945 5.92964 0.89235 0 3.72023
208 10000.00 1012.01 5.313220 58.0318 0.727477 14.7934 0.915672 0 12.0858 0.618425 2.15517 5.93331 0.899394 0 3.76934
209 10000.00 1010.01 5.187590 58.2762 0.643826 14.8557 0.899334 0 11.8045 0.607237 2.13383 5.92898 0.917228 0 3.86062
199 1000.00 1006.01 19.196624 56.6025 1.47255 11.7443 1.20164 0 14.1291 1.78817 8.99628 2.70792 0.313999 0 1.04327
210 10000.00 1008.01 5.117076 58.3996 0.620892 14.8217 0.895945 0 11.7148 0.591834 2.10446 5.93674 0.926638 0 3.91382
211 10000.00 1006.01 5.048571 58.5212 0.598584 14.7866 0.892675 0 11.6274 0.576691 2.07515 5.94426 0.935947 0 3.96693
212 10000.00 1004.00 4.981989 58.6411 0.576896 14.7503 0.889522 0 11.5424 0.561802 2.04589 5.95154 0.945153 0 4.01995
213 10000.00 1002.00 4.917246 58.7591 0.555822 14.7129 0.886486 0 11.4596 0.547162 2.01671 5.9586 0.954259 0 4.07287
200 1000.00 1004.01 19.196672 56.6023 1.47254 11.7443 1.2041 0 14.1269 1.78817 8.99625 2.70791 0.313998 0 1.04327
214 10000.00 1000.00 4.854265 58.8754 0.535354 14.6743 0.883567 0 11.3791 0.532768 1.9876 5.96543 0.963262 0 4.12572
201 1000.00 1002.00 19.196719 56.6022 1.47254 11.7442 1.20657 0 14.1246 1.78816 8.99623 2.7079 0.313997 0 1.04327
202 1000.00 1000.00 19.196767 56.6021 1.47254 11.7442 1.20908 0 14.1223 1.78816 8.99621 2.7079 0.313997 0 1.04327
