Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O 
159 10000.00 1110.11 11.847638 51.8736 2.19557 16.63 0.959419 0 14.5391 2.35064 3.94498 5.07555 0.516069 0 1.69041
167 4000.00 1081.84 17.509337 53.384 1.99538 13.4038 1.10861 0 15.2653 2.69178 7.6783 2.99403 0.333404 0 1.14381
153 7000.00 1114.18 15.446136 48.5029 2.34657 15.845 1.10181 0 16.5892 3.63911 6.53433 3.73614 0.377189 0 1.29659
169 1000.00 1066.12 24.513127 54.4432 1.93422 12.2708 1.13282 0 13.8028 2.71928 9.98678 2.63427 0.258504 0 0.817004
160 10000.00 1108.11 11.594040 52.0308 2.14209 16.6027 0.958675 0 14.4923 2.29594 3.89758 5.10519 0.524445 0 1.72738
168 4000.00 1079.84 17.132621 53.5726 1.93639 13.3724 1.10896 0 15.2538 2.61084 7.6294 3.00592 0.339084 0 1.16896
170 1000.00 1064.11 24.199470 54.4716 1.95391 12.225 1.13932 0 13.9081 2.66695 9.91007 2.63608 0.261103 0 0.827594
161 10000.00 1106.11 11.350400 52.1855 2.09019 16.5746 0.957983 0 14.4461 2.2423 3.85069 5.13426 0.532784 0 1.76446
154 7000.00 1112.18 15.063338 48.6335 2.27687 15.8297 1.10392 0 16.599 3.55965 6.48265 3.76878 0.384574 0 1.32954
169 4000.00 1077.85 16.771945 53.7575 1.87947 13.3407 1.10935 0 15.2424 2.53161 7.58129 3.01718 0.344723 0 1.1941
171 1000.00 1062.11 23.892505 54.4998 1.97363 12.1796 1.14575 0 14.0124 2.6151 9.83385 2.63763 0.263702 0 0.838226
162 10000.00 1104.11 11.116130 52.3379 2.03982 16.5458 0.957338 0 14.4004 2.1897 3.80431 5.16278 0.541087 0 1.80165
170 4000.00 1075.85 16.426282 53.9389 1.82453 13.3085 1.10978 0 15.2312 2.45407 7.53396 3.02782 0.350324 0 1.21922
155 7000.00 1110.18 14.698098 48.7595 2.20948 15.814 1.10611 0 16.6098 3.48164 6.4316 3.80066 0.391918 0 1.36258
172 1000.00 1060.11 23.591995 54.528 1.99336 12.1345 1.1521 0 14.1159 2.56373 9.75811 2.63892 0.266301 0 0.848904
163 10000.00 1102.11 10.890687 52.488 1.99092 16.5162 0.956737 0 14.3552 2.13812 3.75843 5.19075 0.549353 0 1.83894
156 7000.00 1108.18 14.349220 48.8815 2.14434 15.7979 1.10547 0 16.6243 3.40507 6.3812 3.83182 0.399224 0 1.39571
171 4000.00 1073.85 16.094692 54.117 1.7715 13.2759 1.11023 0 15.22 2.37818 7.48738 3.03786 0.355886 0 1.24434
173 1000.00 1058.10 23.297710 54.556 2.01312 12.0896 1.15838 0 14.2184 2.51283 9.68282 2.63996 0.268899 0 0.859626
164 10000.00 1100.10 10.673569 52.6359 1.94343 16.4859 0.956178 0 14.3105 2.08755 3.71304 5.21818 0.557583 0 1.87635
172 4000.00 1071.86 15.776305 54.2919 1.72029 13.2429 1.11071 0 15.2088 2.30391 7.44154 3.04732 0.361411 0 1.26946
157 7000.00 1106.17 14.014435 49.0227 2.08231 15.7777 1.10631 0 16.6241 3.32828 6.33003 3.86043 0.406429 0 1.42905
174 1000.00 1056.10 23.010101 54.5825 2.03284 12.0448 1.19376 0 14.2933 2.46233 9.60769 2.64068 0.27149 0 0.870371
165 10000.00 1098.10 10.464308 52.7816 1.89731 16.4549 0.955656 0 14.2663 2.03797 3.66815 5.24506 0.565778 0 1.91387
173 4000.00 1069.86 15.470319 54.4637 1.67083 13.2095 1.11122 0 15.1976 2.23121 7.39642 3.05621 0.3669 0 1.294563
175 1000.00 1054.10 22.406540 54.9346 1.90643 12.0229 1.17678 0 14.229 2.36866 9.53407 2.65605 0.277458 0 0.893816
174 4000.00 1067.87 15.175995 54.6326 1.62306 13.1758 1.11175 0 15.1863 2.16006 7.352 3.06457 0.372354 0 1.31967
166 10000.00 1096.10 10.262473 52.9253 1.85251 16.4232 0.95517 0 14.2225 1.98936 3.62375 5.27141 0.573938 0 1.95151
176 1000.00 1052.09 21.969518 55.1403 1.84606 11.9912 1.17689 0 14.2299 2.29634 9.46127 2.6643 0.281893 0 0.911596
175 4000.00 1065.87 14.892646 54.7987 1.5769 13.1417 1.11229 0 15.1749 2.09044 7.30827 3.07239 0.377775 0 1.34478
160 7000.00 1100.16 13.084924 49.4481 1.90975 15.7193 1.10939 0 16.6049 3.09736 6.18136 3.94238 0.42799 0 1.53057
167 10000.00 1094.10 10.067661 53.067 1.80898 16.391 0.954714 0 14.179 1.9417 3.57984 5.29722 0.582063 0 1.98927
177 1000.00 1050.09 21.550722 55.342 1.78786 11.9593 1.17704 0 14.2311 2.22571 9.38906 2.67199 0.28629 0 0.929311
176 4000.00 1063.87 14.619639 54.9621 1.53229 13.1072 1.11285 0 15.1632 2.0223 7.26521 3.0797 0.383163 0 1.36989
161 7000.00 1098.16 12.799223 49.5878 1.85616 15.6989 1.11025 0 16.596 3.02286 6.13269 3.96808 0.435115 0 1.56473
178 1000.00 1048.09 21.148964 55.5398 1.73175 11.9274 1.17722 0 14.2326 2.15672 9.31743 2.67915 0.290651 0 0.946965
162 7000.00 1096.16 12.524330 49.7269 1.80445 15.6779 1.111 0 16.5854 2.94958 6.08442 3.99298 0.44221 0 1.59907
177 4000.00 1061.88 14.356385 55.123 1.48917 13.0725 1.11342 0 15.1514 1.95563 7.2228 3.08652 0.388519 0 1.39501
179 1000.00 1046.08 20.763144 55.7341 1.67765 11.8953 1.17743 0 14.2342 2.08931 9.24637 2.68579 0.294976 0 0.964561
169 10000.00 1090.09 9.697633 53.3447 1.72555 16.3247 0.953886 0 14.093 1.84919 3.49345 5.34726 0.598213 0 2.06518
163 7000.00 1094.15 12.259565 49.8659 1.75455 15.6565 1.11163 0 16.573 2.87748 6.03652 4.01709 0.449278 0 1.63361
180 1000.00 1044.08 20.392252 55.9248 1.62546 11.8631 1.17766 0 14.236 2.02344 9.17588 2.69194 0.299269 0 0.982105
178 4000.00 1059.88 14.102338 55.2815 1.44748 13.0375 1.11401 0 15.1393 1.89038 7.18103 3.09286 0.393845 0 1.42014
170 10000.00 1088.09 9.521744 53.4809 1.68558 16.2907 0.953507 0 14.0505 1.8043 3.45097 5.3715 0.606238 0 2.10333
164 7000.00 1092.15 12.004293 50.0051 1.70642 15.6345 1.1121 0 16.5583 2.80655 5.98896 4.04041 0.456321 0 1.66835
181 1000.00 1042.08 20.035355 56.1123 1.57511 11.8309 1.17792 0 14.2377 1.95904 9.10593 2.69762 0.30353 0 0.999599
179 4000.00 1057.89 13.856991 55.4376 1.40716 13.0021 1.11459 0 15.1269 1.82655 7.13987 3.09873 0.399142 0 1.44529
171 10000.00 1086.09 9.351524 53.6153 1.6467 16.2562 0.953148 0 14.0081 1.76031 3.40897 5.39522 0.61423 0 2.14161
182 1000.00 1040.07 19.691589 56.2965 1.52653 11.7986 1.17819 0 14.2395 1.89609 9.03652 2.70284 0.307761 0 1.01705
166 7000.00 1088.14 11.519885 50.2858 1.61527 15.589 1.11251 0 16.5212 2.66815 5.89471 4.0847 0.470341 0 1.7385
180 4000.00 1055.89 13.619871 55.5916 1.36816 12.9665 1.11518 0 15.1141 1.7641 7.09931 3.10415 0.40441 0 1.47045
172 10000.00 1084.09 9.186691 53.7481 1.6089 16.2212 0.952805 0 13.966 1.7172 3.36743 5.41843 0.62219 0 2.18004
181 4000.00 1053.89 13.390539 55.7434 1.33042 12.9306 1.11577 0 15.1009 1.703 7.05934 3.10914 0.409652 0 1.49563
167 7000.00 1086.14 11.289669 50.4282 1.57218 15.5655 1.1125 0 16.4979 2.60065 5.84794 4.10567 0.477323 0 1.77395
173 10000.00 1082.08 9.026977 53.8793 1.57213 16.1857 0.952475 0 13.924 1.67495 3.32636 5.44113 0.630118 0 2.21861
168 7000.00 1084.14 11.064353 50.5718 1.53095 15.5437 1.11269 0 16.4697 2.53151 5.80183 4.1267 0.484397 0 1.81008
182 4000.00 1051.90 13.168586 55.8933 1.29391 12.8945 1.11636 0 15.0872 1.64325 7.01994 3.1137 0.414868 0 1.52084
174 10000.00 1080.08 8.872135 54.0089 1.53636 16.1498 0.952156 0 13.8821 1.63355 3.28576 5.46332 0.638015 0 2.25733
169 7000.00 1082.13 10.847731 50.7129 1.49105 15.519 1.11275 0 16.4412 2.46549 5.75825 4.14647 0.491386 0 1.84622
183 4000.00 1049.90 12.953628 56.0412 1.25856 12.8581 1.11694 0 15.0731 1.5848 6.98109 3.11784 0.420059 0 1.54608
175 10000.00 1078.08 8.721930 54.1371 1.50155 16.1134 0.951844 0 13.8403 1.59298 3.24562 5.48501 0.645881 0 2.2962
170 7000.00 1080.13 10.637394 50.8531 1.45264 15.4938 1.11276 0 16.4104 2.40023 5.71638 4.1657 0.498381 0 1.88273
184 4000.00 1047.91 12.745307 56.1874 1.22435 12.8215 1.11752 0 15.0584 1.52765 6.94277 3.12159 0.425227 0 1.57135
171 7000.00 1078.13 10.433073 50.9926 1.41567 15.4679 1.11271 0 16.3771 2.33576 5.67616 4.18438 0.505383 0 1.9196
176 10000.00 1076.08 8.576142 54.2638 1.46768 16.0766 0.951536 0 13.7985 1.55324 3.20595 5.5062 0.653716 0 2.33524
172 7000.00 1076.12 10.234526 51.1314 1.38006 15.4415 1.11262 0 16.3415 2.27211 5.63751 4.20255 0.512393 0 1.95684
185 4000.00 1045.91 12.542979 56.3333 1.19125 12.785 1.09328 0 15.0658 1.4718 6.90513 3.12503 0.430384 0 1.5967
177 10000.00 1074.08 8.434565 54.3892 1.43472 16.0395 0.951229 0 13.7568 1.5143 3.16673 5.52689 0.661521 0 2.37444
186 4000.00 1043.91 12.286384 56.6172 1.17856 12.7418 1.0961 0 14.8454 1.38989 6.93509 3.1271 0.436974 0 1.63004
173 7000.00 1074.12 10.041525 51.2696 1.34575 15.4146 1.11247 0 16.3034 2.20933 5.60036 4.22021 0.519411 0 1.99445
178 10000.00 1072.07 8.297006 54.5133 1.40263 16.002 0.95092 0 13.715 1.47616 3.12798 5.54708 0.669296 0 2.4138
187 4000.00 1041.92 12.104618 56.8158 1.1599 12.6858 1.10364 0 14.7192 1.34506 6.94943 3.12351 0.441606 0 1.65452
174 7000.00 1072.12 9.853862 51.4073 1.31267 15.3871 1.11226 0 16.2628 2.14744 5.56465 4.23739 0.526439 0 2.03243
179 10000.00 1070.07 8.163281 54.6362 1.3714 15.9641 0.950606 0 13.6731 1.4388 3.08968 5.56678 0.677041 0 2.45334
188 4000.00 1039.92 11.900463 57.0067 1.12824 12.6606 1.09631 0 14.6733 1.28508 6.88919 3.12877 0.44743 0 1.6829
175 7000.00 1070.11 9.671343 51.5444 1.28078 15.3592 1.11199 0 16.2199 2.08647 5.53028 4.2541 0.533475 0 2.07079
180 10000.00 1068.07 8.033218 54.7578 1.341 15.926 0.950283 0 13.6311 1.40222 3.05184 5.58598 0.684758 0 2.49306
189 4000.00 1037.92 11.712207 57.2016 1.10346 12.623 1.09317 0 14.591 1.23281 6.86084 3.13002 0.452788 0 1.70995
176 7000.00 1068.11 9.493787 51.681 1.25 15.3308 1.11165 0 16.1747 2.02645 5.4972 4.27035 0.540521 0 2.10952
183 1000.00 1038.07 19.359841 56.4787 1.47967 11.7665 1.16225 0 14.2561 1.83455 8.96779 2.70767 0.311969 0 1.03448
181 10000.00 1066.07 7.906655 54.8783 1.3114 15.8875 0.949948 0 13.5889 1.36639 3.01446 5.6047 0.692445 0 2.53297
190 4000.00 1035.93 11.529218 57.3962 1.07951 12.5852 1.08992 0 14.5067 1.18195 6.83317 3.13093 0.458139 0 1.73709
177 7000.00 1066.11 9.321024 51.8172 1.2203 15.3021 1.11125 0 16.1271 1.9674 5.46532 4.28615 0.547575 0 2.14862
182 10000.00 1064.07 7.783437 54.9978 1.28258 15.8488 0.949597 0 13.5464 1.33131 2.97753 5.62292 0.700104 0 2.57307
178 7000.00 1064.10 9.152895 51.9529 1.19162 15.2729 1.11079 0 16.0772 1.90936 5.43457 4.30153 0.554639 0 2.18809
192 4000.00 1031.94 11.178303 57.7846 1.03394 12.509 1.08309 0 14.3321 1.08442 6.77967 3.13171 0.46882 0 1.79163
183 10000.00 1062.06 7.663420 55.1161 1.25451 15.8098 0.949227 0 13.5038 1.29696 2.94107 5.64066 0.707736 0 2.61337
179 7000.00 1062.10 8.989249 52.0882 1.1639 15.2433 1.11026 0 16.0252 1.85234 5.40489 4.31648 0.561711 0 2.22792
193 4000.00 1029.94 11.010028 57.9782 1.01224 12.4707 1.07953 0 14.2421 1.03772 6.75376 3.13161 0.474147 0 1.819017
180 7000.00 1060.10 8.829944 52.2231 1.13711 15.2133 1.10966 0 15.971 1.79636 5.37619 4.33103 0.568791 0 2.26812
185 10000.00 1058.06 7.432445 55.3501 1.20057 15.7311 0.948413 0 13.4175 1.23045 2.86951 5.67467 0.722915 0 2.69458
194 4000.00 1027.94 10.846318 58.1715 0.991221 12.4322 1.07586 0 14.1505 0.99238 6.72835 3.13118 0.479467 0 1.84646
181 7000.00 1058.09 8.674841 52.3577 1.1112 15.183 1.109 0 15.9148 1.74144 5.34843 4.34518 0.575878 0 2.30867
195 4000.00 1025.95 10.687015 58.3645 0.970856 12.3936 1.0721 0 14.0573 0.948383 6.70341 3.13044 0.484777 0 1.87399
186 10000.00 1056.06 7.321234 55.4657 1.17465 15.6915 0.947961 0 13.3737 1.19825 2.83443 5.69095 0.730464 0 2.73551
182 7000.00 1056.09 8.523810 52.4918 1.08613 15.1524 1.10826 0 15.8566 1.68758 5.32155 4.35894 0.582972 0 2.34957
196 4000.00 1023.95 10.531969 58.5569 0.951114 12.3548 1.06824 0 13.9626 0.90571 6.67892 3.1294 0.490077 0 1.90157
183 7000.00 1054.09 8.376726 52.6255 1.06186 15.1214 1.10745 0 15.7964 1.6348 5.29547 4.37231 0.590073 0 2.39083
187 10000.00 1054.06 7.212715 55.5805 1.14941 15.6518 0.947475 0 13.3295 1.16676 2.7998 5.70673 0.737986 0 2.77667
197 4000.00 1021.96 10.381036 58.749 0.931968 12.3158 1.06429 0 13.8665 0.864343 6.65483 3.12805 0.495367 0 1.92922
184 7000.00 1052.08 8.233466 52.7588 1.03836 15.0901 1.10658 0 15.7344 1.58311 5.27016 4.38531 0.597178 0 2.43243
188 10000.00 1052.05 7.106778 55.6945 1.12484 15.6118 0.946949 0 13.2848 1.13595 2.76564 5.72203 0.745482 0 2.81806
198 4000.00 1019.96 10.234078 58.9406 0.913393 12.2767 1.06024 0 13.7691 0.824263 6.63112 3.1264 0.500647 0 1.95693
185 7000.00 1050.08 8.093914 52.8918 1.01558 15.0585 1.10563 0 15.6706 1.5325 5.24557 4.39795 0.604288 0 2.47437
189 10000.00 1050.05 7.003312 55.8078 1.10091 15.5718 0.94638 0 13.2395 1.10582 2.73194 5.73684 0.752952 0 2.85969
199 4000.00 1017.96 10.090961 59.1317 0.895364 12.2375 1.05611 0 13.6705 0.785447 6.60775 3.12447 0.505915 0 1.98468
184 1000.00 1036.06 19.207683 56.5951 1.47511 11.7457 1.16795 0 14.1659 1.7911 8.99423 2.70805 0.313868 0 1.04267
186 7000.00 1048.08 7.957956 53.0243 0.993511 15.0266 1.10461 0 15.6051 1.48298 5.22165 4.41022 0.611402 0 2.51664
190 10000.00 1048.05 6.902217 55.9205 1.0776 15.5316 0.945762 0 13.1936 1.07636 2.69871 5.75115 0.760396 0 2.90158
200 4000.00 1015.97 9.951557 59.3223 0.877858 12.1981 1.0519 0 13.5708 0.747876 6.58472 3.12225 0.511171 0 2.01248
187 7000.00 1046.07 7.825482 53.1565 0.972107 14.9945 1.10352 0 15.538 1.43456 5.19836 4.42214 0.618518 0 2.55925
191 10000.00 1046.05 6.803398 56.0326 1.05491 15.4913 0.945091 0 13.147 1.04757 2.66594 5.76497 0.767815 0 2.94372
201 4000.00 1013.97 9.815743 59.5124 0.860855 12.1587 1.04759 0 13.4701 0.711528 6.56197 3.11975 0.516416 0 2.04033
188 7000.00 1044.07 7.696387 53.2882 0.951345 14.962 1.10237 0 15.4693 1.38721 5.17566 4.43371 0.625636 0 2.60217
202 4000.00 1011.98 9.683401 59.7019 0.844332 12.1191 1.04321 0 13.3684 0.67638 6.53951 3.11698 0.521647 0 2.06821
192 10000.00 1044.05 6.706764 56.1441 1.03282 15.451 0.944361 0 13.0997 1.01943 2.63365 5.77829 0.775209 0 2.98614
189 7000.00 1042.07 7.570566 53.4196 0.931196 14.9293 1.10114 0 15.3991 1.34095 5.15353 4.44494 0.632755 0 2.64542
203 4000.00 1009.98 9.554416 59.8908 0.828271 12.0793 1.03875 0 13.2659 0.64241 6.5173 3.11394 0.526865 0 2.09613
193 10000.00 1042.04 6.612227 56.2551 1.01131 15.4106 0.943568 0 13.0516 0.991945 2.60184 5.79111 0.782578 0 3.02883
190 7000.00 1040.06 7.447920 53.5505 0.911637 14.8963 1.09984 0 15.3274 1.29577 5.13192 4.45582 0.639875 0 2.68898
204 4000.00 1007.98 9.428677 60.0791 0.812653 12.0395 1.03421 0 13.1625 0.609595 6.49532 3.11064 0.53207 0 2.12409
194 10000.00 1040.04 6.519707 56.3657 0.990378 15.3702 0.942706 0 13.0025 0.965101 2.57051 5.80343 0.789922 0 3.07181
191 7000.00 1038.06 7.328349 53.681 0.892642 14.863 1.09847 0 15.2544 1.25165 5.11081 4.46637 0.646993 0 2.73286
205 4000.00 1005.99 9.306079 60.2668 0.797461 11.9996 1.0296 0 13.0584 0.577914 6.47354 3.10708 0.537261 0 2.15207
195 10000.00 1038.04 6.429123 56.4759 0.970005 15.3297 0.941769 0 12.9526 0.938894 2.53966 5.81524 0.797243 0 3.11509
192 7000.00 1036.06 7.211758 53.8111 0.874191 14.8294 1.09703 0 15.1801 1.20859 5.09018 4.47659 0.65411 0 2.77704
206 4000.00 1003.99 9.186518 60.4539 0.782679 11.9595 1.02491 0 12.9536 0.547342 6.45197 3.10327 0.542438 0 2.18008
196 10000.00 1036.04 6.340402 56.5858 0.950181 15.2893 0.940751 0 12.9016 0.913317 2.5093 5.82655 0.804539 0 3.15868
207 4000.00 1002.00 9.069896 60.6404 0.76829 11.9194 1.02015 0 12.8482 0.517857 6.43056 3.09921 0.5476 0 2.20811
194 7000.00 1032.05 6.987154 54.0701 0.838831 14.7615 1.09395 0 15.0277 1.1256 5.05024 4.49604 0.668334 0 2.86631
197 10000.00 1034.04 6.253471 56.6954 0.930897 15.2489 0.939647 0 12.8496 0.888365 2.47943 5.83734 0.811812 0 3.20259
208 4000.00 1000.00 8.956119 60.8261 0.75428 11.8792 1.01533 0 12.7422 0.489436 6.40931 3.09491 0.552747 0 2.23616
185 1000.00 1034.06 19.207725 56.595 1.47511 11.7456 1.17011 0 14.164 1.7911 8.99421 2.70805 0.313867 0 1.04267
198 10000.00 1032.03 6.168262 56.8049 0.91214 15.2085 0.93845 0 12.7964 0.864032 2.45007 5.84761 0.819061 0 3.24683
195 7000.00 1030.05 6.878969 54.199 0.821884 14.7271 1.0923 0 14.9498 1.08565 5.0309 4.50528 0.675441 0 2.91139
199 10000.00 1030.03 6.084711 56.9142 0.893902 15.1682 0.937154 0 12.7419 0.840315 2.42121 5.85736 0.826287 0 3.29142
196 7000.00 1028.05 6.773417 54.3274 0.805402 14.6924 1.09059 0 14.8708 1.0467 5.01195 4.5142 0.682542 0 2.95675
200 10000.00 1028.03 6.002756 57.0234 0.876173 15.1279 0.935753 0 12.6862 0.817206 2.39286 5.86658 0.83349 0 3.33636
197 7000.00 1026.04 6.670417 54.4554 0.789366 14.6575 1.08882 0 14.7908 1.00876 4.99338 4.5228 0.689637 0 3.00241
198 7000.00 1024.04 6.569893 54.583 0.773761 14.6223 1.08697 0 14.7098 0.971801 4.97517 4.53109 0.696725 0 3.04835
201 10000.00 1026.03 5.922336 57.1326 0.858945 15.0877 0.934239 0 12.629 0.794703 2.36503 5.87528 0.840671 0 3.38166
199 7000.00 1022.04 6.471769 54.7102 0.758571 14.5868 1.08507 0 14.6279 0.93581 4.9573 4.53907 0.703805 0 3.09457
202 10000.00 1024.02 5.843329 57.242 0.842215 15.0478 0.932606 0 12.5702 0.772686 2.3377 5.8835 0.847838 0 3.42738
200 7000.00 1020.03 6.375972 54.8369 0.743782 14.5511 1.0831 0 14.5451 0.900772 4.93977 4.54674 0.710876 0 3.14106
203 10000.00 1022.02 5.765162 57.3525 0.826035 15.009 0.930829 0 12.5079 0.750277 2.31072 5.89172 0.85507 0 3.47385
201 7000.00 1018.03 6.282432 54.9633 0.729379 14.5151 1.08106 0 14.4614 0.866672 4.92256 4.5541 0.717938 0 3.18783
204 10000.00 1020.02 5.687790 57.4641 0.810392 14.9715 0.92934 0 12.4414 0.727451 2.28409 5.89996 0.862373 0 3.52111
202 7000.00 1016.03 6.191082 55.0891 0.715349 14.4788 1.07897 0 14.3769 0.833494 4.90566 4.56115 0.72499 0 3.23487
205 10000.00 1018.02 5.612416 57.5714 0.794949 14.9345 0.92773 0 12.3784 0.705991 2.25806 5.90658 0.869536 0 3.5684
203 7000.00 1014.02 6.101854 55.2146 0.701679 14.4422 1.07681 0 14.2917 0.801224 4.88905 4.56791 0.73203 0 3.28217
206 10000.00 1016.02 5.538657 57.6759 0.779798 14.8982 0.925953 0 12.3168 0.685393 2.23256 5.91206 0.876617 0 3.61592
204 7000.00 1012.02 6.014687 55.3396 0.688357 14.4054 1.07459 0 14.2057 0.769844 4.87275 4.57436 0.739058 0 3.32974
186 1000.00 1032.06 19.207766 56.5949 1.4751 11.7456 1.17228 0 14.162 1.79109 8.99419 2.70804 0.313867 0 1.04267
207 10000.00 1014.01 5.466131 57.7793 0.765027 14.8627 0.924093 0 12.2545 0.665149 2.20748 5.9169 0.883675 0 3.66389
205 7000.00 1010.02 5.929518 55.4642 0.675372 14.3683 1.07231 0 14.1191 0.73934 4.85672 4.58051 0.746074 0 3.37756
208 10000.00 1012.01 5.394812 57.8817 0.750626 14.828 0.92215 0 12.1914 0.645263 2.18285 5.92109 0.890709 0 3.71233
206 7000.00 1008.01 5.846287 55.5883 0.662711 14.3309 1.06996 0 14.0318 0.709694 4.84096 4.58637 0.753076 0 3.42565
207 7000.00 1006.01 5.764938 55.712 0.650365 14.2933 1.06757 0 13.944 0.680891 4.82547 4.59194 0.760063 0 3.47399
209 10000.00 1010.01 5.324445 57.9855 0.73662 14.7949 0.876218 0 12.1676 0.625764 2.15874 5.92491 0.897758 0 3.76139
208 7000.00 1004.01 5.685415 55.8353 0.638323 14.2553 1.06511 0 13.8555 0.652916 4.81024 4.59721 0.767036 0 3.52258
210 10000.00 1008.01 5.203489 58.2336 0.657214 14.8423 0.881066 0 11.8771 0.610385 2.13553 5.92698 0.914697 0 3.84883
209 7000.00 1002.00 5.607664 55.9582 0.626576 14.2171 1.06259 0 13.7665 0.625751 4.79525 4.60219 0.773992 0 3.57142
211 10000.00 1006.01 5.132980 58.3561 0.634534 14.8082 0.877995 0 11.7882 0.595027 2.10625 5.93469 0.924047 0 3.9017
212 10000.00 1004.00 5.064480 58.4767 0.61248 14.7729 0.875033 0 11.7017 0.579927 2.07701 5.94216 0.933294 0 3.95447
210 7000.00 1000.00 5.531633 56.0806 0.615114 14.1786 1.06002 0 13.677 0.599382 4.78051 4.60689 0.780932 0 3.62051
213 10000.00 1002.00 4.997902 58.5955 0.591046 14.7365 0.87218 0 11.6175 0.565081 2.04784 5.94941 0.94244 0 4.00715
214 10000.00 1000.00 4.933163 58.7126 0.570225 14.699 0.869436 0 11.5356 0.550482 2.01873 5.95642 0.951484 0 4.05973
187 1000.00 1030.05 19.207809 56.5948 1.4751 11.7456 1.17447 0 14.16 1.79109 8.99417 2.70804 0.313866 0 1.04267
188 1000.00 1028.05 19.207851 56.5946 1.4751 11.7456 1.17668 0 14.1579 1.79109 8.99415 2.70803 0.313865 0 1.04266
189 1000.00 1026.05 19.207894 56.5945 1.47509 11.7455 1.17891 0 14.1559 1.79108 8.99413 2.70802 0.313865 0 1.04266
190 1000.00 1024.04 19.207938 56.5944 1.47509 11.7455 1.18116 0 14.1538 1.79108 8.99411 2.70802 0.313864 0 1.04266
191 1000.00 1022.04 19.207981 56.5943 1.47509 11.7455 1.18343 0 14.1518 1.79107 8.99409 2.70801 0.313863 0 1.04266
192 1000.00 1020.04 19.208025 56.5941 1.47508 11.7455 1.18572 0 14.1497 1.79107 8.99407 2.708 0.313862 0 1.04265
193 1000.00 1018.03 19.208067 56.594 1.47508 11.7454 1.18787 0 14.1477 1.79106 8.99405 2.708 0.313862 0 1.04265
194 1000.00 1016.03 19.208112 56.5939 1.47508 11.7454 1.1902 0 14.1456 1.79106 8.99403 2.70799 0.313861 0 1.04265
195 1000.00 1014.03 19.208157 56.5937 1.47507 11.7454 1.19255 0 14.1434 1.79106 8.994 2.70799 0.31386 0 1.04265
196 1000.00 1012.02 19.208203 56.5936 1.47507 11.7453 1.19492 0 14.1412 1.79105 8.99398 2.70798 0.313859 0 1.04264
197 1000.00 1010.02 19.208249 56.5935 1.47507 11.7453 1.19731 0 14.1391 1.79105 8.99396 2.70797 0.313859 0 1.04264
198 1000.00 1008.01 19.208295 56.5933 1.47506 11.7453 1.19973 0 14.1368 1.79104 8.99394 2.70797 0.313858 0 1.04264
199 1000.00 1006.01 19.208341 56.5932 1.47506 11.7453 1.20212 0 14.1347 1.79104 8.99392 2.70796 0.313857 0 1.04264
200 1000.00 1004.01 19.208389 56.5931 1.47506 11.7452 1.20458 0 14.1324 1.79103 8.9939 2.70795 0.313856 0 1.04263
201 1000.00 1002.00 19.208436 56.5929 1.47505 11.7452 1.20706 0 14.1301 1.79103 8.99387 2.70795 0.313856 0 1.04263
202 1000.00 1000.00 19.208484 56.5928 1.47505 11.7452 1.20956 0 14.1279 1.79103 8.99385 2.70794 0.313855 0 1.04263
